No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Glipid;9429043001;Gilpid;91.24.10.2001
2;Bambi;9429043002;Bambi;91.24.10.2003
3;Kagayem;9429043003;Kagayem;91.24.10.2005
4;Osama;9429043004;Osama;91.24.10.2004
5;Wipdumu;9429043005;Wipdumu;91.24.10.2002
6;Ininkwaning;9429043006;Ininkwaning;91.24.10.2006
7;Kumbuklema;9429043007;Kumbuklema;91.24.10.2007
8;Sigimbut;9429043008;Sigimbut;91.24.10.2008
9;Sanwaruk;9429043009;Sanwaruk;91.24.10.2009
10;Kusit;9429043010;Kusit;91.24.10.2010
11;Kumbun;9429043011;Kumbun;91.24.10.2011
12;Peya Peya;9429043012;Peya-peya;91.24.10.2012
13;Narugu;9429043013;Narugu;91.24.10.2013
