No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Setulang;6108210001;Setulang;61.06.12.2001
2;Sepandan;6108210002;Sepandan;61.06.12.2002
3;Melemba;6108210003;Melemba;61.06.12.2007
4;Sungai Ajung;6108210004;Sungai Ajung;61.06.12.2003
5;Sungai Abau;6108210005;Sungai Abau;61.06.12.2004
6;Labian;6108210006;Labian;61.06.12.2005
7;Mensiau;6108210007;Mensiau;61.06.12.2006
8;Sungai Senunuk;6108210008;Sungai Senunuk;61.06.12.2009
9;Lanjak Deras;6108210009;Lanjak Deras;61.06.12.2008
10;Labian Iraang;6108210010;Labian Ira'ang;61.06.12.2010
