No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Babual Baboti;6201040001;Babual Baboti;62.01.03.2001
2;Tempayung;6201040002;Tempayung;62.01.03.2002
3;Sakabulin;6201040003;Sakabulin;62.01.03.2003
4;Kinjil;6201040004;Kinjil;62.01.03.2004
5;Kota Waringin Hilir;6201040005;Kotawaringin Hilir;62.01.03.1008
6;Riam Durian;6201040006;Riam Durian;62.01.03.2006
7;Dawak;6201040007;Dawak;62.01.03.2005
8;Kotawaringin Hulu;6201040008;Kotawaringin Hulu;62.01.03.1007
9;Lalang;6201040009;Lalang;62.01.03.2009
10;Rungun;6201040010;Rungun;62.01.03.2010
11;Kondang;6201040011;Kondang;62.01.03.2011
12;Sukamulya;6201040012;Sagu Suka Mulya;62.01.03.2017
13;Sukajaya;6201040013;Suka Jaya;62.01.03.2012
14;Suka Makmur;6201040015;Suka Makmur;62.01.03.2013
15;Ipuh Bangun Jaya;6201040018;Ipuh Bangun Jaya;62.01.03.2016
16;Sumber Mukti;6201040019;Sumber Mukti;62.01.03.2014
17;Palih Baru;6201040020;Palih Baru;62.01.03.2015
