No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lebak Peniangan;1807031002;Lebak Peniangan;18.08.09.2001
2;Madang Jaya;1807031003;Madang Jaya;18.08.09.2003
3;Tanjung Tiga;1807031004;Tanjung Tiga;18.08.09.2002
4;Air Ringkih;1807031005;Air Ringkih;18.08.09.2004
5;Simpang Tiga;1807031006;Simpang Tiga;18.08.09.2006
6;Tanjung Raya;1807031007;Tanjung Raya;18.08.09.2007
7;Beringin Jaya;1807031008;Beringin Jaya;18.08.09.2008
8;Karya Maju;1807031009;Karya Maju;18.08.09.2009
9;Mulya Jaya;1807031010;Mulya Jaya;18.08.09.2010
