No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Watangcani;7311010001;Watang Cani;73.08.01.2002
2;Pattuku;7311010002;Pattuku;73.08.01.2003
3;Bontojai;7311010003;Bonto Jai;73.08.01.2004
4;Bulusirua;7311010004;Bulu Sirua;73.08.01.2009
5;Bana;7311010005;Bana;73.08.01.2005
6;Pammusureng;7311010006;Pammusureng;73.08.01.2006
7;Kahu;7311010007;Kahu;73.08.01.1001
8;Langi;7311010008;Langi;73.08.01.2007
9;Ere Cinnong;7311010009;Erecinnong;73.08.01.2008
10;Lamoncong;7311010010;Lamoncong;73.08.01.2010
11;Mattiro Walie;7311010011;Mattiro Walie;73.08.01.2011
