No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pertambatan;1218020001;Pertambatan;12.18.09.2013
2;Bah Kerapuh;1218020002;Bah Kerapuh;12.18.09.2027
3;Dolok Sagala;1218020003;Dolok Sagala;12.18.09.2009
4;Bukit Cermin Hilir;1218020004;Bukit Cermin Hilir;12.18.09.2017
5;Tanjung Maria;1218020005;Tanjung Maria;12.18.09.2026
6;Ujung Silau;1218020006;Ujung Silau;12.18.09.2028
7;Kerapuh;1218020007;Kerapuh;12.18.09.2025
8;Sarang Torop;1218020008;Sarang Torop;12.18.09.2021
9;Sarang Ginting;1218020009;Sarang Giting;12.18.09.2019
10;Dolok Manampang;1218020010;Dolok Manampang;12.18.09.2010
11;Pekan Dolok Masihul;1218020011;Pekan Dolok Masihul;12.18.09.1029
12;Aras Panjang;1218020012;Aras Panjang;12.18.09.2023
13;Martebing;1218020013;Martebing;12.18.09.2024
14;Bantan;1218020014;Bantan;12.18.09.2016
15;Batu (12);1218020015;Batu 12;12.18.09.2006
16;Silau Merawan;1218020016;Silau Merawan;12.18.09.2004
17;Batu (13);1218020017;Batu 13;12.18.09.2007
18;Pekan Kemis;1218020018;Pekan Kamis;12.18.09.2005
19;Pardomuan;1218020019;Pardomuan;12.18.09.2011
20;Dame;1218020020;Dame;12.18.09.2001
21;Tegal Sari;1218020021;Tegal Sari;12.18.09.2012
22;Hevea;1218020022;Havea;12.18.09.2022
23;Baja Ronggi;1218020023;Baja Ronggi;12.18.09.2008
24;Durian Puloan;1218020024;Durian Puloan;12.18.09.2020
25;Kota Tengah;1218020026;Kota Tengah;12.18.09.2003
26;Blok Sepuluh;1218020027;Blok 10;12.18.09.2002
27;Huta Nauli;1218020028;Huta Nauli;12.18.09.2015
28;Mala Sori;1218020029;Malasori;12.18.09.2018
