No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tirta Laga;1811050003;Tirta Laga;18.11.01.2006
2;Wiralaga I;1811050020;Wiralaga I;18.11.01.2001
3;Wiralaga Ii;1811050021;Wiralaga Ii;18.11.01.2002
4;Tanjung Serayan;1811050022;Tanjung Serayan;18.11.01.2007
5;Nipah Kuning;1811050040;Nipah Kuning;18.11.01.2004
6;Sungai Badak;1811050043;Sungai Badak;18.11.01.2003
7;Sidomulyo;1811050044;Sido Mulyo;18.11.01.2005
8;Sumber Makmur;1811050047;Sumber Makmur;18.11.01.2008
9;Mulya Sari;1811050048;Mulya Sari;18.11.01.2009
10;Wiralaga Mulya;1811050049;Wiralaga Mulya;18.11.01.2010
11;Suka Maju;1811050050;Suka Maju;18.11.01.2011
