No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tolang;1203110005;Tolang;12.03.04.2069
2;Janji Mauli;1203110008;Janji Mauli;12.03.04.2034
3;Baringin;1203110028;Baringin;12.03.04.1004
4;Parau Sorat;1203110032;Parau Sorat;12.03.04.1061
5;Siala Gundi;1203110034;Sialagundi;12.03.04.2085
6;Barnang Koling;1203110036;Barnang Koling;12.03.04.2097
7;Pargarutan;1203110039;Pargarutan;12.03.04.2052
8;Panaungan;1203110040;Panaungan;12.03.04.2054
9;Pangaribuan;1203110046;Pangaribuan;12.03.04.2051
10;Padang Bujur;1203110055;Padang Bujur;12.03.04.2059
11;Simaninggir;1203110056;Simaninggir;12.03.04.2075
12;Paran Padang;1203110057;Paran Padang;12.03.04.2060
13;Pasar Sipirok;1203110059;Pasar Sipirok;12.03.04.1001
14;Pangurabaan;1203110062;Pangurabaan;12.03.04.2064
15;Bagas Lombang;1203110066;Bagas Lombang;12.03.04.2010
16;Paran Julu;1203110070;Paran Julu;12.03.04.2048
17;Bulu Mario;1203110071;Bulu Mario;12.03.04.2096
18;Batu Satail;1203110072;Batu Satail;12.03.04.2017
19;Ramba Sihasur;1203110086;Ramba Sihasur;12.03.04.2068
20;Sibadoar;1203110093;Sibadoar;12.03.04.2076
21;Hasang Marsada;1203110095;Hasang Marsada;12.03.04.2025
22;Bunga Bondar;1203110097;Bunga Bondar;12.03.04.1005
23;Sampean;1203110099;Sampean;12.03.04.2072
24;Sialaman;1203110101;Sialaman;12.03.04.2105
25;Kilang Papan;1203110102;Kilang Papan;12.03.04.2104
26;Saba Batang Miha;1203110103;Saba Batang Miha;12.03.04.2115
27;Situmba;1203110104;Situmba;12.03.04.2103
28;Situmba Julu;1203110105;Situmba Julu;12.03.04.2102
29;Batang Tura Julu;1203110106;Batang Tura Julu;12.03.04.2107
30;Batang Tura;1203110107;Batang Tura;12.03.04.2108
31;Paran Dolok Mardomu;1203110108;Paran Dolok Mardomu;12.03.04.2106
32;Sarogodung;1203110109;Sarogodung;12.03.04.2116
33;Dolok Sordang;1203110110;Dolok Sordang;12.03.04.2109
34;Dolok Sordang Julu;1203110111;Dolok Sordang Julu;12.03.04.2101
35;Huta Suhut;1203110112;Hutasuhut;12.03.04.1003
36;Sipirok Godang;1203110113;Sipirok Godang;12.03.04.1114
37;Aek Batang Paya;1203110114;Aek Batang Paya;12.03.04.2113
38;Marsada;1203110115;Marsada;12.03.04.2111
39;Luat Lombang;1203110116;Luat Lombang;12.03.04.2112
40;Pahae Aek Sagala;1203110117;Pahae Aek Sagala;12.03.04.2110
