No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Temiang;1610040024;Tanjung Temiang;16.10.03.2007
2;Seridalam;1610040028;Seri Dalam;16.10.03.2008
3;Tanjung Raja;1610040030;Tanjung Raja;16.10.03.1001
4;Tanjung Raja Barat;1610040031;Tanjung Raja Barat;16.10.03.1027
5;Tanjung Raja Utara;1610040032;Tanjung Raja Utara;16.10.03.1028
6;Talang Balai Baru I;1610040035;Talang Balai Baru I;16.10.03.2023
7;Siring Alam;1610040036;Siring Alam;16.10.03.2022
8;Tanjung Agas;1610040037;Tanjung Agas;16.10.03.2021
9;Talang Balai Lama;1610040038;Talang Balai Lama;16.10.03.2024
10;Suka Pindah;1610040045;Suka Pindah;16.10.03.2002
11;Ulak Kerbau Lama;1610040046;Ulak Kerbau Lama;16.10.03.2020
12;Ulak Kerbau Baru;1610040047;Ulak Kerbau Baru;16.10.03.2019
13;Kerinjing;1610040048;Kerinjing;16.10.03.2018
14;Tanjung Raja Timur;1610040049;Tanjung Raja Timur;16.10.03.1035
15;Belanti;1610040050;Belanti;16.10.03.2032
16;Tanjung Raja Selatan;1610040051;Tanjung Raja Selatan;16.10.03.2031
17;Talang Balai Baru Ii;1610040052;Talang Balai Baru Ii;16.10.03.2034
18;Skonjing;1610040053;Skonjing;16.10.03.2030
19;Tanjung Harapan;1610040054;Tanjung Harapan;16.10.03.2033
