No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tolole;7208030005;Tolole;72.08.02.2005
2;Toga;7208030006;Toga;72.08.02.2006
3;Sidole;7208030007;Sidole;72.08.02.2007
4;Paranggi;7208030008;Paranggi;72.08.02.2008
5;Ampibabo;7208030009;Ampibabo;72.08.02.2009
6;Lemo;7208030010;Lemo;72.08.02.2010
7;Buranga;7208030011;Buranga;72.08.02.2011
8;Tanampedagi;7208030012;Tanampedagi;72.08.02.2021
9;Tombi;7208030013;Tombi;72.08.02.2022
10;Ampibabo Utara;7208030015;Ampibabo Utara;72.08.02.2024
11;Ogolugus;7208030016;Ogolugus;72.08.02.2025
12;Lemo Utara;7208030017;Lemo Utara;72.08.02.2026
13;Sidole Barat;7208030018;Sidole Barat;72.08.02.2027
14;Aloo;7208030019;Aloo;72.08.02.2028
15;Ampibabo Timur;7208030020;Ampibabo Timur;72.08.02.2029
16;Tolole Raya;7208030021;Tolole Raya;72.08.02.2032
17;Sidole Timur;7208030022;Sidole Timur;72.08.02.2030
18;Lemo Tengah;7208030023;Lemo Tengah;72.08.02.2033
19;Pangku;7208030024;Pangku;72.08.02.2031
