No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Idam Gamlamo;8201101001;Idam Gamlamo;82.01.09.2002
2;Loce;8201101002;Loce;82.01.09.2001
3;Gamomeng;8201101003;Gamomeng;82.01.09.2003
4;Akelamo;8201101004;Akelamo;82.01.09.2004
5;Taraudu Kusu;8201101005;Taraudu Kusu;82.01.09.2005
6;Awer;8201101006;Awer;82.01.09.2006
7;Aketola;8201101007;Aketola;82.01.09.2007
8;Tibobo;8201101008;Tibobo;82.01.09.2008
9;Hoku Hoku Gam;8201101009;Hoku- Hoku Gam;82.01.09.2009
10;Gamnyial;8201101010;Gamiyel;82.01.09.2010
11;Campaka;8201101011;Campaka;82.01.09.2015
12;Ngaon;8201101012;Ngaon;82.01.09.2012
13;Gamsungi;8201101013;Gamsugi;82.01.09.2013
14;Taba Campaka;8201101014;Taba Campaka;82.01.09.2014
15;Goal;8201101015;Goal;82.01.09.2016
16;Golago Kusuma;8201101016;Golago Kusuma;82.01.09.2011
17;Sidodadi;8201101017;Sidodadi;82.01.09.2017
18;Air Panas;8201101018;Air Panas;82.01.09.2018
