No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Selerong;6403100001;Selerong;64.02.07.2001
2;Tanjung Harapan;6403100002;Tanjung Harapan;64.02.07.2002
3;Beloro;6403100003;Beloro;64.02.07.2003
4;Sebulu Ulu;6403100004;Sebulu Ulu;64.02.07.2004
5;Manunggal Daya;6403100005;Manunggal Daya;64.02.07.2008
6;Sumber Sari;6403100006;Sumber Sari;64.02.07.2007
7;Sebulu Ilir;6403100007;Sebulu Ilir;64.02.07.2005
8;Segihan;6403100008;Segihan;64.02.07.2006
9;Giri Agung;6403100009;Giri Agung;64.02.07.2009
10;Senoni;6403100010;Senoni;64.02.07.2010
11;Sebulu Modern;6403100011;Sebulu Moderen;64.02.07.2011
12;Lekaq Kidau;6403100012;Lekaq Kidau;64.02.07.2013
13;Sanggulan;6403100013;Sanggulan;64.02.07.2012
14;Mekar Jaya;6403100014;Mekar Jaya;64.02.07.2014
