No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Bertam;1505050003;Sungai Bertam;15.05.01.2002
2;Muhajirin;1505050004;Muhajirin;15.05.01.2016
3;Maro Sebo;1505050005;Maro Sebo;15.05.01.2017
4;Kelurahan Pijoan;1505050006;Pijoan;15.05.01.1003
5;Muara Pijoan;1505050007;Muaro Pijoan;15.05.01.2005
6;Simpang Sungai Duren;1505050008;Simpang Sungai Duren;15.05.01.2014
7;Mendalo Darat;1505050009;Mendalo Darat;15.05.01.2007
8;Sungai Duren;1505050010;Sungai Duren;15.05.01.2006
9;Mendalo Laut;1505050011;Mendalo Laut;15.05.01.2010
10;Penyengat Olak;1505050012;Penyengat Olak;15.05.01.2013
11;Sembubuk;1505050013;Sembubuk;15.05.01.2011
12;Sarang Burung;1505050014;Sarang Burung;15.05.01.2009
13;Pematang Jering;1505050015;Pematang Jering;15.05.01.2004
14;Rengas Bandung;1505050016;Rengas Bandung;15.05.01.2008
15;Senaung;1505050017;Senaung;15.05.01.2012
16;Kedemangan;1505050018;Kedemangan;15.05.01.2015
17;Danau Sarang Elang;1505050019;Danau Sarang Elang;15.05.01.2019
18;Simpang Limo;1505050020;Simpang Limo;15.05.01.2020
19;Pematang Gajah;1505050021;Pematang Gajah;15.05.01.2022
20;Mendalo Indah;1505050022;Mendalo Indah;15.05.01.2021
