No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cemantan;6210010001;Cemantan;62.11.02.2001
2;Papuyu Iii Sei Pudak;6210010002;Papuyu Iii Sei. Pudak;62.11.02.2014
3;Kiapak;6210010003;Kiapak;62.11.02.2003
4;Papuyu Ii Sei Barunai;6210010004;Papuyu Ii Sei. Barunai;62.11.02.2002
5;Papuyu I Sei Pasanan;6210010005;Papuyu I Sei. Pasanan;62.11.02.2005
6;Sei Rungun;6210010006;Sei. Rungun;62.11.02.2006
7;Bahaur Hilir;6210010007;Bahaur Hilir;62.11.02.2007
8;Bahaur Tengah;6210010008;Bahaur Tengah;62.11.02.2008
9;Bahaur Hulu;6210010009;Bahaur Hulu;62.11.02.2009
10;Tanjung Perawan;6210010010;Tanjung Perawan;62.11.02.2015
11;Bahaur Batu Raya;6210010011;Bahaur Batu Raya;62.11.02.2017
12;Bahaur Hulu Permai;6210010012;Bahaur Hulu Permai;62.11.02.2016
13;Bahaur Basantan;6210010013;Bahaur Basantan;62.11.02.1018
