No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kebonrejo;3506120001;Kebonrejo;35.06.18.2001
2;Besowo;3506120002;Besowo;35.06.18.2003
3;Kampungbaru;3506120003;Kampungbaru;35.06.18.2002
4;Siman;3506120004;Siman;35.06.18.2004
5;Brumbung;3506120005;Brumbung;35.06.18.2005
6;Kepung;3506120006;Kepung;35.06.18.2006
7;Krenceng;3506120007;Krenceng;35.06.18.2007
8;Kencong;3506120008;Kencong;35.06.18.2008
9;Keling;3506120009;Keling;35.06.18.2009
10;Damarwulan;3506120010;Damarwulan;35.06.18.2010
