No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Amali Riattang;7311200001;Amali Riattang;73.08.24.2006
2;Lili Riattang;7311200002;Liliriattang;73.08.24.2001
3;Mattaro Purae;7311200003;Mattaro Purae;73.08.24.2002
4;Tocinnong;7311200004;Tocinnong;73.08.24.2013
5;Waempubbue;7311200005;Waempubu;73.08.24.2004
6;Waemputtange;7311200006;Waemputiange;73.08.24.2005
7;Bila;7311200007;Bila;73.08.24.2014
8;Ulaweng Riaja;7311200008;Ulaweng Riaja;73.08.24.2003
9;Mampotu;7311200009;Mampotu;73.08.24.1015
10;'Ta''cipong';7311200010;Tacipong;73.08.24.2010
11;Wellulang;7311200011;Wellulang;73.08.24.2008
12;Ajang Laleng;7311200012;Ajang Laleng;73.08.24.2012
13;Tassipi;7311200013;Tassipi;73.08.24.2007
14;Benteng Tellue;7311200014;Benteng Tellue;73.08.24.2009
15;Laponrong;7311200015;Laponrong;73.08.24.2011
