No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasampang;7408052001;Pasampang;74.08.10.2005
2;Labipi;7408052002;Labipi;74.08.10.2003
3;Lanipa;7408052003;Lanipa;74.08.10.2001
4;Majapahit;7408052004;Majapahit;74.08.10.2002
5;Latali;7408052005;Latali;74.08.10.2004
6;Terengga;7408052006;Tarengga;74.08.10.2006
7;Powalaa;7408052007;Powalaa;74.08.10.2009
8;'To''lemo';7408052008;To'lemo;74.08.10.2007
9;Salulotong;7408052009;Salulotong;74.08.10.2008
10;Kalahunde;7408052010;Kalahunde;74.08.10.2010
