No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Tengah;6409030001;Tanjung Tengah;64.09.01.1001
2;Saloloang;6409030002;Salo Loang;64.09.01.1002
3;Petung;6409030003;Petung;64.09.01.1003
4;Giri Mukti;6409030004;Giri Mukti;64.09.01.2020
5;Lawe Lawe;6409030005;Lawe-lawe;64.09.01.1004
6;Pejala;6409030006;Pejala;64.09.01.1005
7;Kampung Baru;6409030007;Kampung Baru;64.09.01.1006
8;Sesumpu;6409030008;Sesumpu;64.09.01.1007
9;Sungai Parit;6409030009;Sungai Parit;64.09.01.1008
10;Nipah Nipah;6409030010;Nipah-nipah;64.09.01.1009
11;Nenang;6409030011;Nenang;64.09.01.1010
12;Gunung Seteleng;6409030012;Gunung Seteleng;64.09.01.1012
13;Penajam;6409030013;Penajam;64.09.01.1011
14;Bulu Minung;6409030014;Buluminung;64.09.01.1013
15;Sotek;6409030015;Sotek;64.09.01.1014
16;Sepan;6409030016;Sepan;64.09.01.1015
17;Riko;6409030017;Riko;64.09.01.1016
18;Pantai Lango;6409030018;Pantai Lango;64.09.01.1019
19;Gersik;6409030019;Gersik;64.09.01.1017
20;Jenebora;6409030020;Jenebora;64.09.01.1018
21;Bukit Subur;6409030021;Bukit Subur;64.09.01.2021
22;Sidorejo;6409030022;Sidorejo;64.09.01.2022
23;Giripurwa;6409030023;Giri Purwa;64.09.01.2023
