No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukawangi;3201150001;Sukawangi;32.01.09.2004
2;Sukaharja;3201150002;Sukaharja;32.01.09.2008
3;Wargajaya;3201150003;Wargajaya;32.01.09.2001
4;Sirnajaya;3201150004;Sirnajaya;32.01.09.2009
5;Sukamulya;3201150005;Sukamulya;32.01.09.2007
6;Sukamakmur;3201150006;Sukamakmur;32.01.09.2010
7;Cibadak;3201150007;Cibadak;32.01.09.2005
8;Pabuaran;3201150008;Pabuaran;32.01.09.2002
9;Sukadamai;3201150009;Sukadamai;32.01.09.2003
10;Sukaresmi;3201150010;Sukaresmi;32.01.09.2006
