No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karya Mukti;1409050005;Karya Mukti;14.07.04.2008
2;Rimba Melintang;1409050008;Rimba Melintang;14.07.04.1001
3;Jumrah;1409050009;Jumrah;14.07.04.2002
4;Teluk Pulau Hulu;1409050010;Telukpulau Hulu;14.07.04.2004
5;Teluk Pulau Hilir;1409050011;Telukpulau Hilir;14.07.04.2003
6;Lenggadai Hulu;1409050012;Langgadai Hulu;14.07.04.2005
7;Mukti Jaya;1409050013;Mukti Jaya;14.07.04.2007
8;Lenggadai Hilir;1409050017;Lenggadai Hilir;14.07.04.2006
9;Pematang Botam;1409050018;Pematang Botam;14.07.04.2011
10;Harapan Jaya;1409050019;Harapan Jaya;14.07.04.2009
11;Seremban Jaya;1409050020;Seremban Jaya;14.07.04.2010
12;Pematang Sikek;1409050021;Pematang Sikek;14.07.04.2012
