No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulau Sugara;6304060001;Pulau Sugara;63.04.05.2006
2;Pulau Sewangi;6304060002;Pulau Sewangi;63.04.05.2005
3;Pulau Alalak;6304060003;Pulau Alalak;63.04.05.2004
4;Semangat Karya;6304060004;Semangat Karya;63.04.05.2016
5;Semangat Bakti;6304060005;Sei Semangat Bhakti;63.04.05.2009
6;Semangat Dalam;6304060006;Semangat Dalam;63.04.05.2014
7;Handil Bakti;6304060007;Handil Bakti;63.04.05.1003
8;Tatah Mesjid;6304060008;Tatah Mesjid;63.04.05.2018
9;Berangas Timur;6304060009;Berangas Timur;63.04.05.2008
10;Berangas;6304060010;Berangas;63.04.05.1002
11;Berangas Barat;6304060011;Berangas Barat;63.04.05.1001
12;Sungai Lumbah;6304060012;Sungai Lumbah;63.04.05.2007
13;Beringin;6304060013;Beringin;63.04.05.2015
14;Sungai Pitung;6304060014;Sungai Pitung;63.04.05.2010
15;Belandean Muara;6304060015;Belandean Muara;63.04.05.2011
16;Belandean;6304060016;Belandean;63.04.05.2012
17;Panca Karya;6304060017;Panca Karya;63.04.05.2017
18;Tanjung Harapan;6304060018;Tanjung Harapan;63.04.05.2013
