No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tumbuk Tebing;1701043001;Tumbak Tebing;17.01.10.2001
2;Padang Burnai;1701043002;Padang Burnai;17.01.10.2010
3;Gunung Kayo;1701043003;Gunung Kayo;17.01.10.2002
4;Gindosuli;1701043004;Gindo Suli;17.01.10.2003
5;Talang Indah;1701043005;Talang Indah;17.01.10.2004
6;Tanjung Tebat;1701043006;Tanjung Tebat;17.01.10.2007
7;Padang Jawi;1701043007;Padang Jawi;17.01.10.2008
8;Tanjung Aur;1701043008;Tanjung Aur;17.01.10.2009
9;Padang Nibung;1701043009;Padang Nibung;17.01.10.2006
10;Kuripan;1701043010;Kuripan;17.01.10.2005
