No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Basuhan;3312100001;Basuhan;33.12.08.2001
2;Pucung;3312100002;Pucung;33.12.08.2002
3;Sindukarto;3312100003;Sindukarto;33.12.08.2004
4;Panekan;3312100004;Panekan;33.12.08.2005
5;Baleharjo;3312100005;Baleharjo;33.12.08.2006
6;Minggarharjo;3312100006;Minggarharjo;33.12.08.2008
7;Tegalharjo;3312100007;Tegalharjo;33.12.08.2010
8;Ngadirejo;3312100008;Ngadirejo;33.12.08.1009
9;Sumberharjo;3312100009;Sumberharjo;33.12.08.2007
10;Puloharjo;3312100010;Puloharjo;33.12.08.1003
11;Eromoko;3312100011;Eromoko;33.12.08.2011
12;Pasekan;3312100012;Pasekan;33.12.08.2014
13;Ngandong;3312100013;Ngandong;33.12.08.2015
14;Tempurharjo;3312100014;Tempurharjo;33.12.08.2013
15;Ngunggahan;3312100015;Ngunggahan;33.12.08.2012
