No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nihan Hilir;6205061001;Nihan Hilir;62.05.09.2001
2;Nihan Hulu;6205061002;Nihan Hulu;62.05.09.2002
3;Luwe Hilir;6205061003;Luwe Hilir;62.05.09.2003
4;Luwe Hulu;6205061004;Luwe Hulu;62.05.09.2004
5;Jangkang Baru;6205061005;Jangkang Baru;62.05.09.2005
6;Jangkang Lama;6205061006;Jangkang Lama;62.05.09.2006
7;Papar Pujung;6205061007;Papar Pujung;62.05.09.2007
8;Teluk Malewai;6205061008;Teluk Malewai;62.05.09.2008
9;Benao Hilir;6205061009;Benao Hilir;62.05.09.2009
10;Benao Hulu;6205061010;Benao Hulu;62.05.09.2010
11;Karamuan;6205061011;Karamuan;62.05.09.2011
