No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Klitih;3517200001;Klitih;35.17.15.2001
2;Plabuhan;3517200002;Plabuhan;35.17.15.2002
3;Kampungbaru;3517200003;Kampungbaru;35.17.15.2003
4;Gebang Bunder;3517200004;Gebangbunder;35.17.15.2004
5;Jatimlerek;3517200005;Jatimlerek;35.17.15.2005
6;Karang Mojo;3517200006;Karangmojo;35.17.15.2006
7;Plandaan;3517200007;Plandaan;35.17.15.2007
8;Bangsri;3517200008;Bangsri;35.17.15.2008
9;Purisemanding;3517200009;Purisemanding;35.17.15.2009
10;Tondowulan;3517200010;Tondowulan;35.17.15.2010
11;Darurejo;3517200011;Darurejo;35.17.15.2011
12;Sumberjo;3517200012;Sumberjo;35.17.15.2012
13;Jipurapah;3517200013;Jiporapah;35.17.15.2013
