No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Langlang;3507280001;Lang - Lang;35.07.24.2007
2;Tunjungtirto;3507280002;Tunjungtirto;35.07.24.2006
3;Banjararum;3507280003;Banjararum;35.07.24.2005
4;Watugede;3507280004;Watugede;35.07.24.2004
5;Dengkol;3507280005;Dengkol;35.07.24.2002
6;Wonorejo;3507280006;Wonorejo;35.07.24.2001
7;Baturetno;3507280007;Baturetno;35.07.24.2003
8;Tamanharjo;3507280008;Tamanharjo;35.07.24.2012
9;Losari;3507280009;Losari;35.07.24.1014
10;Pagentan;3507280010;Pagentan;35.07.24.1011
11;Purwoasri;3507280011;Purwoasri;35.07.24.2008
12;Klampok;3507280012;Klampok;35.07.24.2009
13;Gunungrejo;3507280013;Gunungrejo;35.07.24.2010
14;Candirenggo;3507280014;Candirenggo;35.07.24.1015
15;Ardimulyo;3507280015;Ardimulyo;35.07.24.2013
16;Randuagung;3507280016;Randuagung;35.07.24.2017
17;Toyomarto;3507280017;Toyomarto;35.07.24.2016
