No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cihideunggirang;3208090001;Cihideung Girang;32.08.11.2001
2;Cihideunghilir;3208090002;Cihideung Hilir;32.08.11.2002
3;Cidahu;3208090003;Cidahu;32.08.11.2003
4;Kertawinangun;3208090004;Kertawinangun;32.08.11.2004
5;Datar;3208090005;Datar;32.08.11.2005
6;Bunder;3208090006;Bunder;32.08.11.2012
7;Legok;3208090007;Legok;32.08.11.2006
8;Cieurih;3208090008;Cieurih;32.08.11.2008
9;Nanggela;3208090009;Nanggela;32.08.11.2010
10;Cibulan;3208090016;Cibulan;32.08.11.2009
11;Cikeusik;3208090017;Cikeusik;32.08.11.2007
12;Jatimulya;3208090018;Jatimulya;32.08.11.2011
