No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tatah Bangkal;6303031001;Tatah Bangkal;63.03.19.2001
2;Tatah Bangkaltengah;6303031002;Bangkal Tengah;63.03.19.2002
3;Layap Baru;6303031003;Layap Baru;63.03.19.2003
4;Tampang Awang;6303031004;Tampang Awang;63.03.19.2007
5;Tatah Pemangkih Darat;6303031005;Pemangkih Darat;63.03.19.2008
6;Pemangkih Baru;6303031006;Pemangkih Baru;63.03.19.2009
7;Jaruju Laut;6303031007;Jaruju Laut;63.03.19.2012
8;Tatah Jaruju;6303031008;Jati Baru;63.03.07.2002
9;Tatah Pemangkih Tengah;6303031009;Pemangkih Tengah;63.03.19.2010
10;Taibah Raya;6303031010;Taibah Raya;63.03.19.2013
11;Tatah Layap;6303031011;Tatah Layap;63.03.19.2004
12;Mekar Sari;6303031012;Mekar Sari;63.03.19.2005
13;Pandan Sari;6303031013;Pandan Sari;63.03.19.2006
