No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Watuliandu;7404060008;Watuliandu;74.01.04.1002
2;Lamokato;7404060009;Lamokato;74.01.04.1001
3;Laloeha;7404060010;Laloeha;74.01.04.1006
4;Tahoa;7404060011;Tahoa;74.01.04.1007
5;Balandete;7404060012;Balandete;74.01.04.1003
6;Lalombaa;7404060013;Lalombaa;74.01.04.1004
7;Sabilambo;7404060014;Sabilambo;74.01.04.1005
