No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Menteng Karya;6203101001;Menteng Karya;62.03.16.2010
2;Dadahup Raya;6203101002;Dadahup Raya;62.03.16.2013
3;Sumber Alaska;6203101003;Sumber Alaska;62.03.16.2009
4;Upt Dadahup F2;6203101004;---;---
5;Upt Dadahup F5;6203101005;---;---
6;Dadahup;6203101006;Dadahup;62.03.16.2001
7;Petak Batuah;6203101007;Petak Batuah;62.03.16.2007
8;Harapan Baru;6203101008;Harapan Baru;62.03.16.2004
9;Bentuk Jaya;6203101009;Bentuk Jaya;62.03.16.2005
10;Bina Jaya;6203101010;Bina Jaya;62.03.16.2003
11;Manuntung;6203101011;Manuntung;62.03.16.2008
12;Sumber Agung;6203101012;Sumber Agung;62.03.16.2006
13;Tanjung Harapan;6203101013;Tanjung Harapan;62.03.16.2011
14;Kahuripan Permai;6203101014;Kahuripan Permai;62.03.16.2012
15;Tambak Bajai;6203101015;Tambak Bajai;62.03.16.2002
