No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjong Seuruekuy;1111062001;Tanjong Seureukuy;11.08.24.2014
2;Alue Rimee;1111062002;Alue Rimee;11.08.24.2011
3;Paya Lueng Jalo;1111062003;Paya Lueng Jalo;11.08.24.2010
4;Serdang;1111062004;Serdang;11.08.24.2012
5;Ulee Blang;1111062005;Ulee Blang;11.08.24.2015
6;Meunye Vii;1111062006;Meunye Tujoh;11.08.24.2023
7;Pucok Alue Pirak;1111062007;Pucok Alue;11.08.24.2022
8;Ara Tonton Moncrang;1111062008;Ara Ton-ton Moncrang;11.08.24.2013
9;Bili Baro;1111062009;Bili Baro;11.08.24.2009
10;Keutapang;1111062010;Keutapang;11.08.24.2008
11;Rengkam;1111062011;Reungkam;11.08.24.2006
12;Teupin U;1111062012;Teupin U;11.08.24.2020
13;Alue Bungkoh;1111062013;Alue Bungkoh;11.08.24.2021
14;Ceumeucet;1111062014;Ceumeucet;11.08.24.2019
15;Leupe;1111062015;Leupe;11.08.24.2018
16;Trieng Krueng Kreh;1111062016;Trieng Krueng Kreh;11.08.24.2007
17;Matang Keh;1111062017;Matang Keh;11.08.24.2017
18;Krueng Pirak;1111062018;Krueng Pirak;11.08.24.2016
19;Rayeuk Pange;1111062019;Rayeuk Pange;11.08.24.2001
20;Bungong;1111062020;Bungong;11.08.24.2002
21;Geulumpang;1111062021;Geulumpang;11.08.24.2003
22;Asan Krueng Kreh;1111062022;Asan Krueng Kreh;11.08.24.2004
23;Beuracan Rata;1111062023;Beuracan Rata;11.08.24.2005
