No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kel. Kotaraja;5311033001;Kota Raja;53.08.18.1001
2;Kel. Kotaratu;5311033002;Kota Ratu;53.08.18.1002
3;Kel. Roworena;5311033003;Roworena;53.08.18.1003
4;Gheoghoma;5311033004;Gheoghoma;53.08.18.2004
5;Borokanda;5311033005;Borokanda;53.08.18.2005
6;Watusipi;5311033006;Watusipi;53.08.18.2006
7;Kel. Roworena Barat;5311033007;Roworena Barat;53.08.18.1007
8;Mbomba;5311033008;Mbomba;53.08.18.2008
9;Embundoa;5311033009;Embundoa;53.08.18.2009
10;Raterua;5311033010;Raterua;53.08.18.2010
