No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Maiwa;7316010;Maiwa;73.16.01
2;Bungin;7316011;Bungin;73.16.06
3;Enrekang;7316020;Enrekang;73.16.02
4;Cendana;7316021;Cendana;73.16.07
5;Baraka;7316030;Baraka;73.16.03
6;Buntu Batu;7316031;Buntu Batu;73.16.10
7;Anggeraja;7316040;Anggeraja;73.16.04
8;Malua;7316041;Malua;73.16.09
9;Alla;7316050;Alla;73.16.05
10;Curio;7316051;Curio;73.16.08
11;Masalle;7316052;Masalle;73.16.11
12;Baroko;7316053;Baroko;73.16.12
