No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Waled Desa;3209010008;Waled Desa;32.09.01.2008
2;Waled Kota;3209010009;Waled Kota;32.09.01.2009
3;Mekarsari;3209010010;Mekarsari;32.09.01.2010
4;Waled Asem;3209010011;Waled Asem;32.09.01.2011
5;Ambit;3209010012;Ambit;32.09.01.2012
6;Ciuyah;3209010013;Ciuyah;32.09.01.2013
7;Gunungsari;3209010014;Gunungsari;32.09.01.2014
8;Karangsari;3209010015;Karangsari;32.09.01.2015
9;Cikulak Kidul;3209010016;Cikulak Kidul;32.09.01.2016
10;Cikulak;3209010017;Cikulak;32.09.01.2017
11;Cibogo;3209010018;Cibogo;32.09.01.2018
12;Cisaat;3209010019;Cisaat;32.09.01.2019
