No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bambang;7603081001;Bambang;76.03.11.2010
2;Bambang Timur;7603081002;Bambang Timur;76.03.11.2014
3;Rantelemo;7603081003;Rantelemo;76.03.11.2011
4;Ulumambi;7603081004;Ulumambi;76.03.11.2013
5;Saludengen;7603081005;Saludengen;76.03.11.2012
6;Minanga;7603081006;Minanga;76.03.11.2015
7;Sikamase;7603081007;Sikamase;76.03.11.2016
8;Lembangmokallang;7603081008;Mokallang;76.03.11.2001
9;Masoso;7603081009;Masoso;76.03.11.2002
10;Saluassing;7603081010;Saluassing;76.03.11.2003
11;Salubulo;7603081011;Salubulo;76.03.11.2004
12;Salukadi;7603081012;Salukadi;76.03.11.2005
13;Salukepopo;7603081013;Salukepopok;76.03.11.2006
14;Ulumambi Barat;7603081014;Ulumambi Barat;76.03.11.2007
15;Limbadebata;7603081015;Limbadebata;76.03.11.2008
16;Tanete Tomba;7603081016;Tanete Tomba;76.03.11.2009
17;Salutabang;7603081017;Salutabang;76.03.11.2019
18;Salururu;7603081018;Salururu;76.03.11.2018
19;Rantetarima;7603081019;Rantetarima;76.03.11.2017
20;Balatana;7603081020;Balatana;76.03.11.2020
