No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mariorennu;7302010001;Mario Rennu;73.02.01.1003
2;Jalanjang;7302010002;Jalanjang;73.02.01.1002
3;Mattekko;7302010003;Matekko;73.02.01.1001
4;Paenre Lompoe;7302010004;Paenre Lampoe;73.02.01.2014
5;Bialo;7302010005;Bialo;73.02.01.2004
6;Bonto Macinna;7302010006;Bonto Macinna;73.02.01.2005
7;Bontomasila;7302010007;Bonto Masila;73.02.01.2018
8;Padang;7302010008;Padang;73.02.01.2012
9;Barombong;7302010009;Barombong;73.02.01.2019
10;Bonto Sunggu;7302010010;Bonto Sunggu;73.02.01.2008
11;Polewali;7302010011;Polewali;73.02.01.2017
12;Palambarae;7302010012;Palang Barae;73.02.01.2009
13;Bukit Tinggi;7302010013;Bukit Tinggi;73.02.01.2020
14;Bontonyeleng;7302010014;Bonto Nyeleng;73.02.01.2010
15;Bukit Harapan;7302010015;Bukit Harapan;73.02.01.2016
16;Dampang;7302010016;Dampang;73.02.01.2007
17;Bontoraja;7302010017;Bonto Raja;73.02.01.2013
18;Benteng Gantarang;7302010018;Benteng Gattareng;73.02.01.2015
19;Gattareng;7302010019;Gattareng;73.02.01.2006
20;Benteng Malewang;7302010020;Benteng Melawang;73.02.01.2011
21;Taccorong;7302010021;Taccorong;73.02.01.2021
