No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tadulako;7325030001;Tadulako;73.24.08.2011
2;Bangun Karya;7325030002;Bangun Karya;73.24.08.2019
3;Lestari;7325030008;Lestari;73.24.08.2007
4;Bayondo;7325030009;Bayondo;73.24.08.2001
5;Beringin Jaya;7325030010;Beringin Jaya;73.24.08.2012
6;Mandiri;7325030011;Mandiri;73.24.08.2016
7;Sumber Alam;7325030012;Sumber Alam;73.24.08.2017
8;Ujung Baru;7325030013;Ujung Baru;73.24.08.2018
9;Kalpataru;7325030014;Kalpataru;73.24.08.2008
10;Tomoni;7325030015;Tomoni;73.24.08.1003
11;Bangun Jaya;7325030016;Bangun Jaya;73.24.08.2015
12;Mulyasri;7325030017;Mulya Sari;73.24.08.2002
13;Rante Mario;7325030018;Rante Mario;73.24.08.2020
