No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tebuah Elok;6101041001;Tebuah Elok;61.01.10.2005
2;Mensade;6101041002;Mensade;61.01.10.2010
3;Sungai Sapak;6101041003;Sungai Sapa';61.01.10.2002
4;Sempurna;6101041004;Sempurna;61.01.10.2009
5;Bukit Mulya;6101041005;Bukit Mulya;61.01.10.2007
6;Sungai Deden;6101041006;Sungai Deden;61.01.10.2006
7;Sabung;6101041007;Sabung;61.01.10.2004
8;Mukti Raharja;6101041008;Mukti Raharja;61.01.10.2008
9;Karaban Jaya;6101041009;Karaban Jaya;61.01.10.2011
10;Balai Gemuruh;6101041010;Balai Gemuruh;61.01.10.2001
11;Madak;6101041011;Madak;61.01.10.2003
