No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Sianjur Mulamula;1217010;Sianjar Mula Mula;12.17.06
2;Harian;1217020;Harian;12.17.05
3;Sitiotio;1217030;Sitio-tio;12.17.09
4;Onan Runggu;1217040;Onan Runggu;12.17.02
5;Nainggolan;1217050;Nainggolan;12.17.03
6;Palipi;1217060;Palipi;12.17.04
7;Ronggur Nihuta;1217070;Ronggur Nihuta;12.17.07
8;Pangururan;1217080;Pangururan;12.17.08
9;Simanindo;1217090;Simanindo;12.17.01
