No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tasuk;6405070004;Tasuk;64.03.06.2001
2;Birang;6405070005;Birang;64.03.06.2002
3;Gunung Tabur;6405070006;Gunung Tabur;64.03.06.1003
4;Maluang;6405070007;Maluang;64.03.06.2004
5;Samburakat;6405070008;Samburakat;64.03.06.2005
6;Sambakungan;6405070009;Sambakungan;64.03.06.2006
7;Melati Jaya;6405070010;Melati Jaya;64.03.06.2010
8;Merancang Ulu;6405070011;Merancang Ulu;64.03.06.2007
9;Pulau Besing;6405070012;Pulau Besing;64.03.06.2009
10;Merancang Ilir;6405070013;Merancang Ilir;64.03.06.2008
11;Batu-batu;6405070015;Batu-batu;64.03.06.2011
