No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sibaragas;1205130001;Sibaragas;12.02.10.2004
2;Lumban Motung;1205130002;Lumban Motung;12.02.10.2009
3;Banua Luhu;1205130003;Banualuhu;12.02.10.2007
4;Lumban Julu;1205130004;Lumban Julu;12.02.10.2002
5;Lubis;1205130005;Lubis;12.02.10.2006
6;Lumban Ina Ina;1205130006;Lumban Ina Ina;12.02.10.2010
7;Pagaran;1205130007;Pagaran;12.02.10.2003
8;Parhorboan;1205130008;Parhorboan;12.02.10.2008
9;Sipultak;1205130009;Sipultak;12.02.10.2005
10;Dolok Saribu;1205130010;Doloksaribu;12.02.10.2011
11;Lumban Silintong;1205130011;Lumban Silintong;12.02.10.2012
12;Simamora Hasibuan;1205130012;Simamora Hasibuan;12.02.10.2001
13;Sipultak Dolok;1205130013;Sipultak Dolok;12.02.10.2013
14;Hasibuan;1205130014;Hasibuan;12.02.10.2014
