No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rintis;1471030001;Rintis;14.71.04.1001
2;Sekip;1471030002;Sekip;14.71.04.1004
3;Tanjung Rhu;1471030003;Tanjung Rhu;14.71.04.1002
4;Pesisir;1471030004;Pesisir;14.71.04.1003
