No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Babyotang;8108081001;Babiotang;81.08.09.2006
2;Iblatmuntah;8108081002;Iblatmuntah;81.08.09.2007
3;Lawawang;8108081003;Lawawang;81.08.09.2009
4;Telalora_letoda;8108081004;Telalora;81.08.09.2004
5;Ilbutung;8108081005;Ilbutung;81.08.09.2008
6;Nura;8108081006;Nura;81.08.09.2010
7;Latalola Besar;8108081007;Latalola Besar;81.08.09.2001
8;Marsela;8108081008;Marsela;81.08.09.2005
9;Serili;8108081009;Serili;81.08.09.2002
10;Latalola Kecil;8108081010;Latalola Kecil;81.08.09.2003
11;Bululora;8108081011;Bululora;81.08.09.2011
