No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bakit;1903051001;Bakit;19.05.06.2004
2;Semulut;1903051002;Semulut;19.05.06.2009
3;Kapit;1903051003;Kapit;19.05.06.2008
4;Telak;1903051004;Telak;19.05.06.2002
5;Sekar Biru;1903051005;Sekar Biru;19.05.06.2001
6;Puput;1903051006;Puput;19.05.06.2005
7;Air Gantang;1903051007;Air Gantang;19.05.06.2006
8;Kelabat;1903051008;Kelabat;19.05.06.2007
9;Cupat;1903051009;Cupat;19.05.06.2003
10;Teluk Limau;1903051010;Teluk Limau;19.05.06.2010
