No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Idakebo;9434100001;Idakebo;91.26.04.2001
2;Pugatadi Ii;9434100002;Pugatadi Ii;91.26.04.2003
3;Pugatadi I;9434100003;Pugatadi I;91.26.04.2002
4;Ikrar;9434100004;Ikrar;91.26.04.2004
5;Obayo;9434100005;Obayo;91.26.04.2005
6;Kuyakago;9434100006;Kuyakago;91.26.04.2006
7;Yametadi;9434100007;Yametadi;91.26.04.2008
8;Mogou;9434100008;Mogou;91.26.04.2007
9;Duntek;9434100009;Duntek;91.26.04.2009
10;Ekimani;9434100010;Ekimani;91.26.04.2010
