No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Mandonga;7471010;Mandonga;74.71.01
2;Baruga;7471011;Baruga;74.71.03
3;Puuwatu;7471012;Puuwatu;74.71.09
4;Kadia;7471013;Kadia;74.71.08
5;Wua-wua;7471014;Wua-wua;74.71.07
6;Poasia;7471020;Poasia;74.71.04
7;Abeli;7471021;Abeli;74.71.06
8;Kambu;7471022;Kambu;74.71.10
9;Nambo;7471023;Kambu;74.71.10
10;Kendari;7471030;Kendari;74.71.02
11;Kendari Barat;7471031;Kendari Barat;74.71.05
