No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bluek Arab;1109170001;Bluek Arab;11.07.15.2031
2;Sialet Alet;1109170002;Sialet-alet;11.07.15.2030
3;Mee Tanoh;1109170003;Me Tanoh;11.07.15.2029
4;Puuk;1109170004;Puuk;11.07.15.2032
5;Balee;1109170005;Balee Pineung;11.07.15.2027
6;Balee;1109170005;Balee Busu;11.07.13.2027
7;Meunjee Mesjid;1109170006;Menje Mesjid;11.07.15.2028
8;Sumboe Buga;1109170007;Sumboe Buga;11.07.15.2005
9;Rambayan Kupula;1109170008;Rambayan Kupula;11.07.15.2006
10;Rambayan Lueng;1109170009;Rambayan Lueng;11.07.15.2007
11;Dayah Bubue;1109170010;Dayah Bubue;11.07.15.2003
12;Tanjong Hagu;1109170011;Tanjong Hagu;11.07.15.2004
13;Dua Paya;1109170012;Dua Paya;11.07.15.2001
14;Mee Lampoih Saka;1109170013;Mee Lampoh Saka;11.07.15.2014
15;Lueng Guci Rumpong;1109170014;Lueng Guci Rumpong;11.07.15.2015
16;Cot Mulu;1109170015;Cot Meulu;11.07.15.2002
17;Kumbang Waido;1109170016;Kumbang Waido;11.07.15.2011
18;Waido;1109170017;Gampong Waido;11.07.15.2012
19;Dayah Seumiden;1109170018;Dayah Seumideun;11.07.15.2016
20;Blang Seupeng;1109170019;Blang Seupeng;11.07.15.2049
21;Dayah Muara;1109170020;Dayah Muara;11.07.15.2033
22;Meuleuweuk;1109170021;Meuleuweuk;11.07.15.2038
23;Jim;1109170022;Jim;11.07.15.2036
24;Kabat;1109170023;Kabat;11.07.15.2046
25;Leuhob;1109170024;Leuhop;11.07.15.2010
26;Peunayong;1109170025;Peunayong;11.07.15.2009
27;Mesjid Guci Rumpong;1109170026;Mesjid Guci Rumpong;11.07.15.2017
28;Mee Krukon;1109170027;Mee Krukon;11.07.15.2013
29;Reuba Waido;1109170028;Reuba Waido;11.07.15.2018
30;Cempala Kuneng;1109170029;Cempala Kuneng;11.07.15.2008
31;Ulee Cot Seupeng;1109170030;Ulee Cot Seupeng;11.07.15.2045
32;Sawiet;1109170031;Sawiet;11.07.15.2034
33;Ulee Tutue;1109170032;Ulee Tutue;11.07.15.2035
34;Keutapang;1109170033;Keutapang;11.07.15.2037
35;Jurong;1109170034;Jurong;11.07.15.2039
36;Raya Krueng Seumiden;1109170035;Raya Krueng Seumideun;11.07.15.2040
37;Krueng Seumiden;1109170036;---;---
38;Sukon Krueng Seumiden;1109170037;Sukon Krueng Seumideun;11.07.15.2041
39;Blang Krueng Seumiden;1109170038;Blang Krueng Seumideun;11.07.15.2043
40;Keureumbok;1109170039;Keurumbok;11.07.15.2044
41;Mee Krueng Seumiden;1109170040;Mee Krueng Seumideun;11.07.15.2042
42;Blang Raya;1109170041;Blang Raya;11.07.15.2026
43;Dayah Teungku;1109170042;Dayah Tungku;11.07.15.2019
44;Jurong Raya;1109170043;Jurong Raya;11.07.15.2020
45;Balee Rastong;1109170044;Balee Restong;11.07.15.2021
46;Lueng Mesjid;1109170045;Lueng Mesjid;11.07.15.2022
47;Teungoh Baroh;1109170046;Teungoh Baroh;11.07.15.2023
48;Mee Hagu;1109170047;Mee Hagu;11.07.15.2024
49;Dayah Sukon;1109170048;Dayah Sukon;11.07.15.2025
