No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tabuan Asri;1607030001;Tabuan Asri;16.07.04.2041
2;Teluk Betung;1607030002;Teluk Betung;16.07.04.2002
3;Banjar Sari;1607030003;Banjar Sari;16.07.04.2039
4;Buana Mukti;1607030004;Buana Mukti;16.07.04.2040
5;Tirta Mulya;1607030005;Tirta Mulya;16.07.04.2038
6;Senda Mukti;1607030006;Senda Mukti;16.07.04.2037
7;Budi Asih;1607030007;Budi Asih;16.07.04.2009
8;Wonosari;1607030008;Wonosari;16.07.04.2018
9;Majatra;1607030009;Taja Raya Ii;16.07.05.2018
10;Bumi Rejo;1607030010;Bumi Rejo;16.07.04.2019
11;Songo Makmur;1607030011;Songo Makmur;16.07.04.2024
12;Mekar Sari;1607030012;Mekar Sari;16.07.04.2020
13;Sumber Mukti;1607030013;Sumber Mukti;16.07.04.2012
14;Wonodadi;1607030014;Wonodadi;16.07.04.2016
15;Rukun Makmur;1607030015;Rukun Makmur;16.07.04.2013
16;Wana Mukti;1607030016;Wana Mukti;16.07.04.2008
17;Sumber Mulya;1607030017;Sumber Mulya;16.07.04.2031
18;Rawa Banda;1607030018;Rawa Banda;16.07.04.2032
19;Sumber Agung;1607030019;Sumber Agung;16.07.04.2015
20;Kelapa Dua;1607030020;Kelapa Dua;16.07.04.2011
21;Sumber Rejo;1607030021;Sumber Rejo;16.07.04.2010
22;Nunggal Sari;1607030022;Nunggal Sari;16.07.04.2014
23;Dana Mulya;1607030023;Dana Mulya;16.07.04.2007
24;Sumber Rejeki;1607030024;Sumber Rejeki;16.07.04.2006
25;Purwodadi;1607030025;Purwodadi;16.07.04.2035
26;Karang Manunggal;1607030026;Karang Manunggal;16.07.04.2034
27;Ringin Harjo;1607030027;Ringin Harjo;16.07.04.2036
28;Penuguan;1607030028;Penuguan;16.07.04.2003
29;Mukut;1607030029;Mukut;16.07.04.2004
