No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Nagaraja I;1218040001;Nagaraja I;12.18.07.2001
2;Limbong;1218040002;Limbong;12.18.07.2005
3;Panglong;1218040003;Panglong;12.18.07.2002
4;Gunung Para;1218040004;Gunung Para Ii;12.18.07.2004
5;Dolok Merawan;1218040005;Dolok Merawan;12.18.07.2006
6;Paritokan;1218040006;Paritokan;12.18.07.2007
7;Kalembak;1218040007;Kalembak;12.18.07.2008
8;Bandarawan;1218040008;Bandarawan;12.18.07.2003
9;Pabatu Vi;1218040009;Pabatu Vi;12.18.07.2016
10;Pabatu I;1218040010;Pabatu I;12.18.07.2010
11;Pabatu Ii;1218040011;Pabatu Ii;12.18.07.2012
12;Mainu Tongah;1218040012;Mainu Tengah;12.18.07.2013
13;Afdeling Vi Dolok Ilir;1218040013;Afd. Vi Dolok Ilir;12.18.07.2009
14;Afdeling Vii Dolok Ilir;1218040014;Afd. Vii Dolok Ilir;12.18.07.2011
15;Bah Damar;1218040015;Bahdamar;12.18.07.2014
16;Pabatu Iii;1218040016;Pabatu Iii;12.18.07.2015
17;Korajim;1218040017;Korajim;12.18.07.2017
