No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Golambanua I;1214050001;Golambanua I;12.14.03.2004
2;Hilisimaetano;1214050002;---;---
3;Bawozihono;1214050003;Bawozihono;12.14.03.2002
4;Bawootalua;1214050004;Bawo'otalua;12.14.03.2003
5;Tetezou;1214050005;Tetezou;12.14.03.2014
6;Bawolato;1214050006;Bawolato;12.14.03.2001
7;Lahusa;1214050009;Lahusa;12.14.03.2009
8;Orahili Balaekha;1214050016;Orahili Balaekha;12.14.03.2016
9;Hiliorudua;1214050017;Hiliorudua;12.14.03.2027
10;Sinar Baru Daro-daro;1214050018;Sinar Baru Darodaro;12.14.03.2026
11;Hiliabolata;1214050019;Hiliabolata;12.14.03.2024
12;Sisarahililaza;1214050020;Sarahililaza;12.14.03.2018
13;Harenoro;1214050021;Harenoro;12.14.03.2017
14;Hilizomboi;1214050022;Hilizomboi;12.14.03.2032
15;Hiligambukha;1214050023;Hiligambukha;12.14.03.2025
16;Hiliwatema;1214050024;Hiliwatema;12.14.03.2041
17;Sobawagoli;1214050025;Sobawagoli;12.14.03.2039
18;Sinar Baho;1214050026;Sinar Baho;12.14.03.2043
19;Lahusa 1;1214050027;Lahusa I;12.14.03.2040
20;Hilinawalo Balaekha;1214050028;Hilinawalo Balaekha;12.14.03.2038
21;Oikhodabalaekha;1214050029;Oikhoda Balaekha;12.14.03.2036
22;Angorudua Balaekha;1214050030;Angorudua Balaekha;12.14.03.2037
23;Mogae;1214050031;Mogae;12.14.03.2042
