No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Maunum Niki Niki;5304070011;Maunum Niki-niki;53.02.05.2011
2;Taebesa;5304070012;Taebesa;53.02.05.2001
3;Nakfunu;5304070013;Nakfunu;53.02.05.2002
4;Oeekam;5304070014;Oe'ekam;53.02.05.2003
5;Baki;5304070015;Baki;53.02.05.2004
6;Tumu;5304070016;Tumu;53.02.05.2005
7;Noebesa;5304070017;Noebesa;53.02.05.2006
8;Nobi Nobi;5304070018;Nobi-nobi;53.02.05.2007
9;Niki Niki;5304070019;Niki-niki;53.02.05.1010
10;Bone;5304070020;Bone;53.02.05.2009
11;Sopo;5304070022;Sopo;53.02.05.2008
