No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wedung;3321130001;Wedung;33.21.13.2001
2;Ngawen;3321130002;Ngawen;33.21.13.2002
3;Ruwit;3321130003;Ruwit;33.21.13.2003
4;Kenduren;3321130004;Kenduren;33.21.13.2004
5;Buko;3321130005;Buko;33.21.13.2005
6;Mandung;3321130006;Mandung;33.21.13.2006
7;Berahan Kulon;3321130007;Berahan Kulon;33.21.13.2007
8;Berahan Wetan;3321130008;Berahan Wetan;33.21.13.2008
9;Bungo;3321130009;Bungo;33.21.13.2009
10;Tempel;3321130010;Tempel;33.21.13.2010
11;Jetak;3321130011;Jetak;33.21.13.2011
12;Jungsemi;3321130012;Jungsemi;33.21.13.2012
13;Jungpasir;3321130013;Jungpasir;33.21.13.2013
14;Mutih Wetan;3321130014;Mutihwetan;33.21.13.2014
15;Mutih Kulon;3321130015;Mutihkulon;33.21.13.2016
16;Tedunan;3321130016;Tedunan;33.21.13.2017
17;Kendalasem;3321130017;Kendalasem;33.21.13.2018
18;Kedungkarang;3321130018;Kedungkarang;33.21.13.2020
19;Kedungmutih;3321130019;Kedungmutih;33.21.13.2019
20;Babalan;3321130020;Babalan;33.21.13.2015
