No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukahaji;3214030001;Sukahaji;32.14.08.2007
2;Karoya;3214030002;Karoya;32.14.08.2008
3;Cadassari;3214030003;Cadassari;32.14.08.2009
4;Cadasmekar;3214030004;Cadasmekar;32.14.08.2010
5;Citalang;3214030005;Citalang;32.14.08.2002
6;Batutumpang;3214030006;Batutumpang;32.14.08.2001
7;Tegalwaru;3214030007;Tegalwaru;32.14.08.2003
8;Tegalsari;3214030008;Tegalsari;32.14.08.2004
9;Warungjeruk;3214030009;Warungjeruk;32.14.08.2005
10;Galumpit;3214030010;Galumpit;32.14.08.2006
11;Cisarua;3214030011;Cisarua;32.14.08.2011
12;Sukamulya;3214030012;Sukamulya;32.14.08.2012
13;Pasanggrahan;3214030013;Pasanggrahan;32.14.08.2013
