No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Buninagara;3210021001;Buninagara;32.10.26.2008
2;Werasari;3210021002;Werasari;32.10.26.2002
3;Malausma;3210021003;Malausma;32.10.26.2003
4;Banyusari;3210021004;Banyusari;32.10.26.2007
5;Jagamulya;3210021005;Jagamulya;32.10.26.2009
6;Cimuncang;3210021006;Cimuncang;32.10.26.2005
7;Ciranca;3210021007;Ciranca;32.10.26.2006
8;Lebakwangi;3210021008;Lebakwangi;32.10.26.2004
9;Sukadana;3210021009;Sukadana;32.10.26.2001
10;Girimukti;3210021010;Girimukti;32.10.26.2010
11;Kramatjaya;3210021011;Kramat Jaya;32.10.26.2011
