No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sumengko;3522200007;Sumengko;35.22.16.2007
2;Mlaten;3522200008;Mlaten;35.22.16.2008
3;Talok;3522200009;Talok;35.22.16.2009
4;Brenggolo;3522200010;Brenggolo;35.22.16.2010
5;Grebegan;3522200011;Grebegan;35.22.16.2011
6;Wotan Ngare;3522200012;Wotanngare;35.22.16.2012
7;Kalitidu;3522200013;Kalitidu;35.22.16.2006
8;Panjunan;3522200014;Panjunan;35.22.16.2013
9;Mayanggeneng;3522200015;Mayanggeneng;35.22.16.2014
10;Mayangrejo;3522200016;Mayangrejo;35.22.16.2015
11;Pilangsari;3522200017;Pilangsari;35.22.16.2016
12;Mojosari;3522200018;Mojosari;35.22.16.2017
13;Pungpungan;3522200019;Pungpungan;35.22.16.2018
14;Ngujo;3522200020;Ngujo;35.22.16.2019
15;Ngringinrejo;3522200021;Ngiringinrejo;35.22.16.2022
16;Mojo;3522200022;Mojo;35.22.16.2023
17;Leran;3522200023;Leran;35.22.16.2020
18;Sukoharjo;3522200024;Sukoharjo;35.22.16.2021
