No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Darmasaba;5103050001;Darmasaba;51.03.03.2001
2;Sibang Gede;5103050002;Sibang Gede;51.03.03.2003
3;Jagapati;5103050003;Jagapati;51.03.03.2004
4;Angantaka;5103050004;Angantaka;51.03.03.2005
5;Sedang;5103050005;Sedang;51.03.03.2006
6;Sibang Kaja;5103050006;Sibang Kaja;51.03.03.2002
7;Mekar Bhuana;5103050007;Mekar Bhuwana;51.03.03.2015
8;Mambal;5103050008;Mambal;51.03.03.2007
9;Abiansemal;5103050009;Abiansemal;51.03.03.2008
10;Dauh Yeh Cani;5103050010;Dauh Yeh Cani;51.03.03.2016
11;Ayunan;5103050011;Ayunan;51.03.03.2012
12;Blahkiuh;5103050012;Blahkiuh;51.03.03.2011
13;Punggul;5103050013;Punggul;51.03.03.2014
14;Bongkasa;5103050014;Bongkasa;51.03.03.2009
15;Taman;5103050015;Taman;51.03.03.2010
16;Selat;5103050016;Selat;51.03.03.2017
17;Sangeh;5103050017;Sangeh;51.03.03.2013
18;Bongkasa Pertiwi;5103050018;Bongkasa Pertiwi;51.03.03.2018
