No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasar Baru;1302100001;Pasar Baru;13.01.06.2007
2;Talaok;1302100002;Talaok;13.01.06.2006
3;Koto Barapak;1302100003;Koto Berapak;13.01.06.2005
4;Gurun Panjang;1302100004;Gurun Panjang;13.01.06.2008
5;Api-api Pasar Baru;1302100005;Api-api Pasar Baru;13.01.06.2009
6;Tanjung Durian Pasar Baru;1302100006;Tanjung Durian Pasar Baru;13.01.06.2010
7;Asam Kamba Pasar Baru;1302100007;Asam Kamba Pasar Baru;13.01.06.2011
8;Sawah Laweh Pasar Baru;1302100008;Sawah Laweh Pasar Baru;13.01.06.2012
9;Kapeh Panji Jaya Talaok;1302100009;Kapeh Panji Jaya Talaok;13.01.06.2013
10;Aur Begalung Talaok;1302100010;Aur Begalung Talaok;13.01.06.2014
11;Kapelgam Koto Barapak;1302100011;Kapelgam Koto Berapak;13.01.06.2015
12;Kapujan Koto Barapak;1302100012;Kapujan Koto Berapak;13.01.06.2018
13;Koto Baru Koto Barapak;1302100013;Koto Baru Koto Berapak;13.01.06.2016
14;Kubang Koto Barapak;1302100014;Kubang Koto Berapak;13.01.06.2017
15;Gurun Panjang Selatan;1302100015;Gurun Panjang Selatan;13.01.06.2021
16;Gurun Panjang Utara;1302100016;Gurun Panjang Utara;13.01.06.2019
17;Gurun Panjang Barat;1302100017;Gurun Panjang Barat;13.01.06.2020
