No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mantewe;6310053001;Mantewe;63.10.08.2001
2;Maju Mulyo;6310053002;Maju Mulyo;63.10.08.2012
3;Sidomulyo;6310053003;Sido Mulyo;63.10.08.2006
4;Sari Mulya;6310053004;Sari Mulya;63.10.08.2009
5;Bulu Rejo;6310053005;Bulu Rejo;63.10.08.2005
6;Sukadamai;6310053006;Suka Damai;63.10.08.2004
7;Sepakat;6310053007;Sepakat;63.10.08.2008
8;Dukuh Rejo;6310053008;Dukuh Rejo;63.10.08.2002
9;Rejosari;6310053009;Rejosari;63.10.08.2003
10;Emil Baru;6310053010;Emil Baru;63.10.08.2010
11;Mentawakan Mulia;6310053011;Mentawakan Mulia;63.10.08.2011
12;Gunung Raya;6310053013;Gunungraya;63.10.08.2014
