No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sawo;3525140001;Sawo;35.25.01.2001
2;Karangcangkring;3525140002;Karangcangkring;35.25.01.2002
3;Gedongkedoan;3525140003;Gedongkedo'an;35.25.01.2003
4;Bulangan;3525140004;Bulangan;35.25.01.2004
5;Wonokerto;3525140005;Wonokerto;35.25.01.2005
6;Bangeran;3525140006;Bangeran;35.25.01.2006
7;Tiremenggal;3525140007;Tirem Enggal;35.25.01.2009
8;Lowayu;3525140008;Lowayu;35.25.01.2007
9;Petiyin Tunggal;3525140009;Petiyin Tunggal;35.25.01.2008
10;Tebuwung;3525140010;Tebuwung;35.25.01.2010
11;Dukuh Kembar;3525140011;Dukuh Kembar;35.25.01.2011
12;Madumulyorejo;3525140012;Madumulyorejo;35.25.01.2012
13;Mentaras;3525140013;Mentaras;35.25.01.2013
14;Mojopetung;3525140014;Mojopetung;35.25.01.2016
15;Baron;3525140015;Baron;35.25.01.2014
16;Jrebeng;3525140016;Jrebeng;35.25.01.2015
17;Ima An;3525140017;"Ima""an";35.25.01.2018
18;Sekargadung;3525140018;Sekargadung;35.25.01.2017
19;Babakbawo;3525140019;Babakbawo;35.25.01.2019
20;Babaksari;3525140020;Babaksari;35.25.01.2020
21;Sambogunung;3525140021;Sambogunung;35.25.01.2021
22;Kalirejo;3525140022;Kalirejo;35.25.01.2024
23;Sembungan Kidul;3525140023;Sembungan Kidul;35.25.01.2022
24;Sembung Anyar;3525140024;Sembunganyar;35.25.01.2023
25;Dukunanyar;3525140025;Dukunanyar;35.25.01.2026
26;Padang Bandung;3525140026;Padang Bandung;35.25.01.2025
