No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karanglewas;3303090001;Karanglewas;33.03.07.2001
2;Munjul;3303090002;Munjul;33.03.07.2002
3;Karangklesem;3303090003;Karangklesem;33.03.07.2006
4;Kutasari;3303090004;Kutasari;33.03.07.2005
5;Sumingkir;3303090005;Sumingkir;33.03.07.2003
6;Meri;3303090006;Meri;33.03.07.2004
7;Karangreja;3303090007;Karangreja;33.03.07.2007
8;Karangaren;3303090008;Karangaren;33.03.07.2008
9;Limbangan;3303090009;Limbangan;33.03.07.2009
10;Cendana;3303090010;Cendana;33.03.07.2010
11;Candiwulan;3303090011;Candiwulan;33.03.07.2011
12;Karangcegak;3303090012;Karangcegak;33.03.07.2012
13;Candinata;3303090013;Candinata;33.03.07.2013
14;Karangjengkol;3303090014;Karangjengkol;33.03.07.2014
