No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tapadaka I;7101025001;Tapadaka Satu;71.01.34.2002
2;Tapadaka Utara;7101025002;Tapadaka Utara;71.01.34.2003
3;Konarom;7101025004;Konarom;71.01.34.2005
4;Osion;7101025007;Osion;71.01.34.2008
5;Dumara;7101025008;Dumara;71.01.34.2010
6;Ikuna;7101025009;Ikuna;71.01.34.2009
7;Bonawang;7101025010;Bonawang;71.01.34.2001
8;Tapadaka Timur;7101025011;Tapadaka Timur;71.01.34.2004
9;Konarom Utara;7101025012;Konarom Utara;71.01.34.2007
10;Konarom Barat;7101025013;Konarom Barat;71.01.34.2006
