No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rappoa;7303031001;Rappoa;73.03.05.2013
2;Biangloe;7303031002;Biang Loe;73.03.05.2004
3;Lumpangan;7303031003;Lumpangan;73.03.05.2014
4;Biangkeke;7303031004;Biangkeke;73.03.05.2002
5;Nipa-nipa;7303031005;Nipa Nipa;73.03.05.2010
6;'Pa''jukukang';7303031006;Pajukukang;73.03.05.2003
7;Borongloe;7303031007;Borong Loe;73.03.05.2005
8;Papanloe;7303031008;Papan Loe;73.03.05.2012
9;Baruga;7303031009;Baruga;73.03.05.2006
10;Batukaraeng;7303031021;Batu Karaeng;73.03.05.2015
