No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Telaga Sili Sili;6306040002;Telaga Sili-sili;63.06.04.2006
2;Taniran Selatan;6306040004;Taniran Selatan;63.06.04.2010
3;Taniran Kubah;6306040008;Taniran Kubah;63.06.04.2009
4;Bakarung;6306040009;Bakarung;63.06.04.2011
5;Angkinang Selatan;6306040011;Angkinang Selatan;63.06.04.2007
6;Tawia;6306040014;Tawia;63.06.04.2008
7;Kayu Abang;6306040016;Kayu Abang;63.06.04.2004
8;Angkinang;6306040018;Angkinang;63.06.04.2005
9;Bamban Selatan;6306040020;Bamban Selatan;63.06.04.2003
10;Bamban;6306040022;Bamban;63.06.04.2002
11;Bamban Utara;6306040023;Bamban Utara;63.06.04.2001
