No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kampung Hilir;2103060001;Kampung Hilir;21.03.06.2002
2;Serasan;2103060002;Serasan;21.03.06.1003
3;Batu Berian;2103060005;Batu Berlian;21.03.06.2005
4;Tanjung Setelung;2103060006;Tanjung Setelung;21.03.06.2006
5;Tanjung Balau;2103060007;Tanjung Balau;21.03.06.2007
6;Pangkalan;2103060008;Pangkalan;21.03.06.2010
7;Jermalik;2103060009;Jermalik;21.03.06.2011
